gene_nr,identifier,accession,length,dtm_type,n_signal,n_tm,sp_start,sp_end,sp_length,tm_1_start,tm_1_end,tm_1_length,tm_2_start,tm_2_end,tm_2_length,tm_3_start,tm_3_end,tm_3_length,tm_4_start,tm_4_end,tm_4_length,tm_5_start,tm_5_end,tm_5_length,tm_6_start,tm_6_end,tm_6_length,tm_7_start,tm_7_end,tm_7_length,tm_8_start,tm_8_end,tm_8_length,tm_9_start,tm_9_end,tm_9_length,tm_10_start,tm_10_end,tm_10_length,tm_11_start,tm_11_end,tm_11_length,tm_12_start,tm_12_end,tm_12_length,tm_13_start,tm_13_end,tm_13_length,tm_14_start,tm_14_end,tm_14_length,tm_15_start,tm_15_end,tm_15_length,tm_16_start,tm_16_end,tm_16_length,tm_17_start,tm_17_end,tm_17_length,tm_18_start,tm_18_end,tm_18_length,tm_19_start,tm_19_end,tm_19_length,tm_20_start,tm_20_end,tm_20_length,tm_21_start,tm_21_end,tm_21_length,tm_22_start,tm_22_end,tm_22_length,tm_23_start,tm_23_end,tm_23_length,tm_24_start,tm_24_end,tm_24_length
225958,TGME49_225958,"A0A7J6JZM0,S8EXI4",139,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225960,TGME49_225960,"A0A7J6K253,S8F0U9",3956,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225970,TGME49_225970,"A0A7J6K0K7,S8GF82",209,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225980,TGME49_225980,"A0A7J6K0D0,S8G5W6",1842,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225990,TGME49_225990,"A0A7J6K108,S8EUJ1",502,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226000,TGME49_226000,"A0A125YRE3,A0A7J6K1G2",183,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226010,TGME49_226010,"A0A125YJC8,Q2Q449",104,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226020,TGME49_226020,"A0A125YKC2,A0A7J6K1Y8",589,TM,0,12,,,,60,80,21,95,113,19,136,151,16,162,182,21,204,224,21,238,258,21,299,319,21,335,355,21,367,385,19,392,409,18,436,456,21,482,501,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226030,TGME49_226030,"A0A125YVN4,A0A7J6K0U8,Q58G65",343,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226040,TGME49_226040,"A0A125YWI5,A0A7J6JZM9",169,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226050,TGME49_226050,"A0A7J6K265,S8EXJ1",774,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226060,TGME49_226060,"A0A7J6K0L6,S8G5X3",717,TM,0,11,,,,125,140,16,148,168,21,199,220,22,238,253,16,263,283,21,302,319,18,339,360,22,379,399,21,622,638,17,645,665,21,680,702,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226068,TGME49_226068,"A0A125YK57,A0A7J6K0E0",443,TM,0,3,,,,2,15,14,34,44,11,132,152,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226072,TGME49_226072,"A0A7J6K118,S8EUK0",842,TM,0,1,,,,92,101,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226080,TGME49_226080,"A0A7J6K1H1,S8EXJ5",811,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226090,TGME49_226090,"A0A7J6K2J2,S8F0V9",1072,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226220,TGME49_226220,"A0A7J6JZN4,S8EUK4",726,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226230,TGME49_226230,"A0A7J6K0W0,S8EXJ9",388,SP,1,0,1,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226240,TGME49_226240,"A0A7J6JZN9,S8F0W2",102,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226245,TGME49_226245,"A0A7J6K274,S8GFA1",876,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226250,TGME49_226250,"A0A125YSI7,A0A7J6K0M8",734,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226260,TGME49_226260,S8EUK8,238,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226270,TGME49_226270,"A0A7J6K0E7,S8EXK3",258,TM,0,7,,,,3,21,19,31,53,23,64,88,25,102,120,19,139,159,21,173,190,18,204,224,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226280,TGME49_226280,"A0A125YXA5,A0A7J6K129",282,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226290,TGME49_226290,"A0A7J6K1I1,S8GFA6",333,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226300,TGME49_226300,"A0A125YG94,A0A7J6K2K1",362,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226310,TGME49_226310,"A0A7J6K207,S8EUL3",1114,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226320,TGME49_226320,"A0A125YPV2,A0A7J6JZP3",720,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226330,TGME49_226330,"A0A7J6K0X1,S8F0X0",900,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226340,TGME49_226340,"A0A7J6JZQ3,S8GFB2",1163,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226350,TGME49_226350,"A0A7J6K284,S8G5Z4",1633,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226370,TGME49_226370,"A0A125YU58,A0A7J6K0N2",380,SP+TM,1,3,1,15,15,17,27,11,62,85,24,88,103,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226380,TGME49_226380,"A0A7J6K0G5,S8EXL5",378,SP+TM,1,1,1,23,23,128,137,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226390,TGME49_226390,"A0A7J6K143,S8GFB8",999,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226400,TGME49_226400,"A0A7J6K1I7,Q86G50,S8G5Z7",543,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226410,TGME49_226410,"A0A7J6K2K9,S8EUM4",242,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226420,TGME49_226420,"A0A7J6K217,S8EXL9",667,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226430,TGME49_226430,"A0A7J6JZQ2,S8F0X6",196,TM,0,4,,,,30,48,19,59,70,12,127,139,13,143,158,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226440,TGME49_226440,"A0A7J6K0X9,S8GFC4",1700,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226450,TGME49_226450,"A0A7J6JZR3,S8G602",513,SP+TM,1,1,1,59,59,400,420,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226460,TGME49_226460,"A0A7J6K0P1,S8EUM8",571,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226470,TGME49_226470,"A0A7J6K0H3,S8EXM3",3204,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226480,TGME49_226480,"A0A7J6K152,S8F0Y0",780,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226490,TGME49_226490,"A0A7J6K1J7,S8GFC9",168,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226500,TGME49_226500,"A0A7J6K2L9,S8G606",92,TM,0,2,,,,35,45,11,47,56,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226510,TGME49_226510,"A0A7J6K229,S8EUN3",1539,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226515,TGME49_226515,"A0A7J6JZR2,S8EXM7",507,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226520,TGME49_226520,"A0A7J6K0Y7,S8F0Y3",246,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226532,TGME49_226532,"A0A7J6JZS3,S8GFD6",344,TM,0,6,,,,10,23,14,25,46,22,53,73,21,88,106,19,117,137,21,164,182,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226540,TGME49_226540,"A0A125YMZ6,A0A7J6K2A4",494,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226550,TGME49_226550,"A0A125YX10,A0A7J6K0Q2",315,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226560,TGME49_226560,"A0A125YK67,A0A7J6K0I1",401,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226565,TGME49_226565,"A0A7J6K161,S8F0Y6",130,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226570,TGME49_226570,"A0A125YGY9,A0A7J6K1K6",139,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226580,TGME49_226580,"A0A7J6K2M8,S8G616",380,TM,0,1,,,,73,91,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226590,TGME49_226590,"Q86RL1,S8EUP1",220,TM,0,1,,,,167,189,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226600,TGME49_226600,"A0A125YTW0,A0A7J6K0Z9",283,TM,0,1,,,,262,282,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226610,TGME49_226610,"A0A7J6JZT3,S8F0Y9",738,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226620,TGME49_226620,"A0A7J6K2B4,S8GFE6",3744,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226640,TGME49_226640,"A0A125YHN8,A0A7J6K0R3",130,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226660,TGME49_226660,"A0A7J6K0I7,S8F0Z2",3735,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226670,TGME49_226670,"A0A7J6K171,S8EXN9",494,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226680,TGME49_226680,"A0A7J6K1L6,S8GFF1",899,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226690,TGME49_226690,"A0A7J6K2N7,S8G627",1011,TM,0,1,,,,95,105,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226700,TGME49_226700,"A0A7J6K245,S8EUQ1",449,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226705,TGME49_226705,"A0A125YSR0,A0A7J6JZT4",106,SP+TM,1,1,1,45,45,65,85,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226710,TGME49_226710,"A0A7J6K110,S8F0Z6",297,SP+TM,1,7,1,29,29,45,65,21,71,91,21,116,136,21,139,158,20,163,183,21,195,213,19,222,242,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226720,TGME49_226720,"A0A125YK52,A0A7J6JZU7",266,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226730,TGME49_226730,"A0A125YJV5,A0A7J6K2I2,Q6DUK1",1055,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226740,TGME49_226740,"A0A125YVV3,A0A7J6K0S5",321,TM,0,4,,,,8,19,12,38,58,21,83,105,23,122,146,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226755,TGME49_226755,"A0A7J6K0J5,S8EXP7",3476,TM,0,6,,,,1179,1195,17,1495,1515,21,1539,1550,12,1598,1618,21,1629,1649,21,1655,1679,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226780,TGME49_226780,"A0A7J6K175,S8F101",1440,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226790,TGME49_226790,"A0A7J6K1M2,Q45W09,S8GFG0",1447,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226800,TGME49_226800,"A0A7J6K2P9,S8G635",1475,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226810,TGME49_226810,"A0A7J6K256,S8EUR1",7557,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226820,TGME49_226820,"A0A7J6JZU5,S8EXQ3",157,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226825,TGME49_226825,"A0A7J6K119,S8GFG5",133,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226830,TGME49_226830,"A0A7J6JZV5,S8F106",938,SP,1,0,1,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226840,TGME49_226840,"A0A7J6K2J0,S8G642",789,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226850,TGME49_226850,"A0A7J6K0T4,S8EXQ8",1116,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226860,TGME49_226860,"A0A7J6K0L0,S8EUR6",210,SP,1,0,1,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226870,TGME49_226870,"A0A7J6K185,S8F111",461,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226890,TGME49_226890,"A0A7J6K270,S8G645",2067,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226900,TGME49_226900,"A0A7J6JZV6,S8EUR9",826,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226910,TGME49_226910,"A0A7J6K127,S8EXR5",1882,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226920,TGME49_226920,"A0A7J6JZW6,S8F115",988,SP,1,0,1,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226925,TGME49_226925,"A0A7J6K2K0,S8GFH5",158,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226930,TGME49_226930,"A0A7J6K0U3,S8EUS4",157,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226940,TGME49_226940,"A0A7J6K0M0,S8G650",1032,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226950,TGME49_226950,"A0A7J6K189,S8EXR9",2702,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226960,TGME49_226960,"A0A125YKV6,A0A7J6K1P1",1225,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226970,TGME49_226970,"A0A125YQR6,A0A7J6K2S0",161,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226980,TGME49_226980,"A0A7J6K281,S8G656",227,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226985,TGME49_226985,,621,TM,0,2,,,,462,481,20,547,567,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226990,TGME49_226990,"A0A7J6K137,S8EXS4",676,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227000,TGME49_227000,"A0A7J6JZX6,S8F125",1082,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227010,TGME49_227010,"A0A7J6K2L1,S8GFI5",692,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227020,TGME49_227020,"A0A7J6K0M9,S8EUT2",280,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227030,TGME49_227030,"A0A125YJ56,A0A7J6K1A1",170,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227040,TGME49_227040,S8GFI9,242,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227050,TGME49_227050,"A0A7J6K1Q0,S8EXS9",1046,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227060,TGME49_227060,"A0A7J6K2T1,S8G668",1273,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227070,TGME49_227070,"A0A7J6K290,S8EUT9",300,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227080,TGME49_227080,"A0A7J6JZX7,S8EXT3",722,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227090,TGME49_227090,"A0A7J6K148,S8F134",588,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227100,TGME49_227100,"A0A125YVH4,A0A7J6JZY5",112,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227115,TGME49_227115,"A0A7J6K2M2,S8G672",859,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227130,TGME49_227130,"A0A7J6K0W7,S8EUU2",188,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227140,TGME49_227140,"A0A7J6K0N6,S8EXT5",1094,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,TGME49_227150,"A0A7J6K1B4,S8F139",332,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227260,TGME49_227260,"A0A7J6K1Q8,S8GFK2",519,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227270,TGME49_227270,"A0A7J6K2U2,S8G679",551,GLOB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227280,TGME49_227280,"A0A125YY45,B6KEU8,I7BEL3,I7BEL9,I7BEN0,I7BPD1,I7CB41,I7CKY8,I7CKZ3,I7CPR3,I7CPS1",220,SP+TM,1,1,1,42,42,166,178,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
