gene_nr,uniprot
308030,S8EUB0
308040,S8FZA9
308050,A0A125YM00
308060,S8EQS0
308070,S8EUB4
308075,S8G8H8
308090,A0A125YQ30
308093,S8EMX2
308096,S8EQS5
308580,A0A125YZP5
308590,S8G413
308810,S8GD61
308820,A0A125YU13
308830,A0A125YIP3
308840,S8ESH7
308850,S8G412
308860,A0A125YYN9
308870,A0A125YG75
308880,S8EVG7
308890,S8ESH5
308920,A0A125YHH5
308930,A0A125YRM7
308940,S8EZ33
308945,A0A125YMD1
308950,A0A125YWE2
308960,S8G405
308965,S8GD49
308970,A0A125YT37
308980,S8EVG1
308990,S8ESG7
309000,S8G3Z9
309010,S8GD46
309020,A0A125YJD2
309025,S8EVF9
309030,S8ESG1
309040,A0A125YYI2
309050,A0A125YUF0
309060,S8EZ16
309070,S8EVF5
309080,S8ESF7
309090,S8GD37
309095,S8G3Z3
309100,A0A125YZQ1
309110,S8EVF1
309120,S8ESF3
309130,A0A125YHU6
309140,A0A125YX34
309150,A0A125YXR4
309160,S8EVE6
309170,A0A125YQR4
309185,S8EYV7
309190,S8G3Y3
309200,A0A125YJS0
309210,S8G3X4
309220,S8EYS4
309230,A0A125YUI1
309240,S8EV81
309250,S8ESA1
309265,S8G3V4
309280,S8GD06
309290,A0A125YPB3
309300,S8EV75
309330,S8ES93
309352,S8GD02
309370,A0A125YWW7
309380,S8EV69
309390,A0A125YRP8
309400,S8G3U1
309405,S8GCZ8
309410,A0A125YX18
309420,A0A125YUE8
309550,S8GCZ3
309560,A0A125YU36
309570,A0A125YHN4
309580,S8ES78
309590,A0A125YP48
309600,A0A125YR84
309610,A0A125YNU8
309720,A0A125YUV4
309730,A0A125YKW4
309740,A0A125YS35
309752,A0A125YHZ4
309760,A0A125YL18
309770,S8EV51
309780,S8ES67
309790,S8G3R6
309800,A0A125YM05
309810,A0A125YFT4
309820,A0A125YTH5
309830,S8ES63
309840,S8G3Q8
309850,S8GCX7
309860,S8EYP1
309870,A0A125YM54
309880,S8G3Q3
309885,S8GCX2
309890,S8EYN6
309910,S8EV35
309920,S8ES55
309930,S8G3P6
309940,S8GCW7
309950,S8EYN2
309960,S8EV31
309980,S8ES51
309990,A0A125YYF0
310000,A0A125YM56
310010,A0A125YHF5
310030,A0A125YN74
310040,S8GCV6
310045,A0A125YLB9
310050,S8EV21
310055,S8ES44
310060,A0A125YIE6
310070,A0A125YVY6
310080,A0A125YRV0
310090,A0A125YJQ6
310100,A0A125YTS4
310110,A0A125YUD4
310118,S8GCU6
310130,A0A125YY96
310140,S8ES37
310150,A0A125YU48
310160,S8GCU1
310170,A0A125YTK4
310173,S8EYK8
310177,A0A125YPW9
310180,S8G3L1
310190,S8GCT6
310200,S8EYK4
310210,A0A125YJ13
310215,S8ES28
310220,S8G3K6
310235,S8EYJ9
310240,S8EUZ8
310250,S8ES23
310260,S8G3J5
310270,S8GCS5
310275,S8EYJ4
310280,A0A125YYZ7
310290,S8ES19
310300,S8G3J1
310310,A0A125YZ81
310320,A0A125YME5
310330,S8EUZ1
310340,A0A125YR44
310350,S8G3I4
310360,A0A125YSJ0
310370,S8EYI6
310380,A0A125YFV9
310390,A0A125YYA3
310400,A0A125YHG0
310410,A0A125YU74
310430,S8EUY3
310440,A0A125YJY8
310450,S8G3H0
310455,S8GCQ8
310460,A0A125YYB7
310470,A0A125YMT5
310480,S8ERZ8
310490,A0A125YTM2
310500,A0A125YYR6
310510,A0A125YWQ5
310515,S8EUX5
310520,S8ERZ4
310530,S8G3F7
310560,S8GCQ0
310570,A0A125YYJ2
310580,S8EUX1
310590,A0A125YGK3
310600,A0A125YL57
310610,S8GCP7
310620,S8EYF9
310630,A0A125YLY1
310640,A0A125YRW4
310650,A0A125YKN7
310660,S8G3E6
310670,S8EYF4
310680,S8EUW3
310690,S8ERY4
310700,A0A125YY13
310710,S8GCN9
310720,S8EYE8
310730,A0A125YQ26
310740,A0A125YMR3
310750,A0A125YIQ0
310760,S8GCN4
310770,A0A125YVS2
310780,S8EUV6
310790,A0A125YFW9
310802,S8GCN0
310810,S8EYD5
310820,A0A125YHA6
310830,A0A125YWY5
310840,S8GCM4
310850,A0A125YXS5
310860,A0A125YQE6
310870,A0A125YMH5
310900,A0A125YJB8
310910,S8GCM0
310930,A0A125YLS3
310940,A0A125YK65
310950,S8ERW4
310960,A0A125YI40
310970,S8EYB9
310990,A0A125YKR2
311000,S8ERW1
311010,A0A125YS25
311020,S8G3B4
311030,A0A125YY44
311040,A0A125YS88
311050,A0A125YRH0
311060,S8G3B0
311070,S8GCK7
311075,S8EYA8
311080,A0A125YNE7
311090,A0A125YG10
311100,A0A125YUW3
311110,A0A125YFZ2
311140,S8EYA2
311150,A0A125YJA1
311155,S8ERU9
311160,A0A125YVB3
311170,A0A125YV65
311180,S8EY96
311210,S8EUS1
311220,S8ERU4
311230,A0A125YPQ0
311240,A0A125YKU4
311250,S8EY92
311260,A0A125YRC5
311290,A0A125YHT2
311300,S8EY88
311310,A0A125YWN8
311320,A0A125YR70
311335,S8G387
311360,A0A125YJK5
311370,A0A125YYJ4
311375,A0A125YU85
311380,S8ERT1
311390,A0A125YWS7
311400,S8GCI0
311410,A0A125YVF3
311420,S8EUQ0
311425,S8ERS7
311430,A0A125YVR6
311440,A0A125YHA0
311450,S8EY75
311470,S8ERS3
311480,A0A125YRN8
311485,S8GCG9
311490,S8EY71
311500,S8EUP0
311510,S8ERR7
311625,S8G369
311650,A0A125YHJ9
311660,S8EUN4
311670,A0A125YQZ9
311680,A0A125YM24
311690,S8GCG0
311700,A0A125YTF3
311710,A0A125YSC2
311720,A0A125YJG5
311730,S8G363
311740,S8GCF8
311750,A0A125YLG4
311755,A0A125YVA2
311760,S8ERQ5
311765,S8G357
311770,S8GCF2
311780,A0A125YU50
311790,A0A125YMH8
311800,S8ERQ1
311810,S8G355
311815,S8GCE8
311820,A0A125YN69
311830,A0A125YHW1
311840,S8ERP5
311850,A0A125YVY3
311860,A0A125YG97
311870,A0A125YRG7
311880,A0A125YI95
311890,A0A125YWZ8
311905,S8G345
311920,S8GCE2
312050,A0A125YL14
312065,S8EUK9
312090,A0A125YJR7
312100,A0A125YSP6
312110,S8EUK3
312120,A0A125YX99
312130,S8ERN3
312140,S8GCD2
312150,A0A125YW17
312160,A0A125YHV1
312175,S8G335
312190,S8ERM9
312200,A0A125YH76
312210,S8EY33
312220,S8EUJ4
312230,S8ERM4
312240,S8G333
312245,S8GCC5
312250,A0A125YJN3
312260,A0A125YNP4
312270,A0A125YIL1
312280,A0A125YKC6
312300,S8GCC1
312310,S8EY28
312330,S8EUI4
312340,A0A125YXW2
312350,A0A125YM15
312360,S8GCB7
312370,S8EY24
312380,S8EUH9
312390,A0A125YYT2
312400,S8G320
312410,A0A125YV97
312420,S8EY22
312430,S8EUG5
312460,S8EUG1
312470,A0A125YN49
312480,A0A125YML3
312490,S8GCA5
312500,S8EY17
312510,S8EUF7
312520,S8ERJ8
312530,A0A125YMG0
312540,S8GCA2
312560,S8EY13
312570,S8EUF0
312580,S8ERJ4
312590,S8G304
312600,A0A125YS40
312618,S8EY10
312622,S8EUE6
312630,S8ERI9
312640,A0A125YT79
312650,S8EY07
312660,S8EUE2
312670,S8ERI6
312680,A0A125YTD0
312690,A0A125YV06
312700,S8EY05
312820,S8EUD8
312830,S8ERI3
312840,S8G2Z2
312850,A0A125YNV5
312860,S8GC86
312875,S8EUD3
312905,S8ERH9
312930,A0A125YN40
312940,A0A125YYV1
312950,A0A125YSM2
312960,A0A125YU39
312970,S8ERH6
312980,S8G2Y5
312990,A0A125YGG5
313000,S8EXZ5
313010,A0A125YUU4
313020,S8ERH2
313025,S8G2Y2
313030,S8GC74
313040,S8EXZ2
313050,A0A125YV83
313055,S8ERH0
313060,S8G2Y0
313070,S8GC70
313080,A0A125YIQ9
313100,A0A125YIZ8
313110,A0A125YSY9
313120,S8GC66
313130,A0A125YJC1
313140,S8EUA8
313150,A0A125YWD2
313160,A0A125YXL8
313180,S8GC60
313190,A0A125YME8
313200,S8EUA4
313210,S8ERF9
313220,S8G2X1
313230,A0A125YGI3
313235,A0A125YPF1
313240,S8EUA0
313250,A0A125YV59
313270,S8G2W7
313277,S8EXX6
313280,A0A125YRQ0
313290,A0A125YL40
313300,A0A125YMT3
313305,S8GC47
313310,A0A125YIE3
313318,A0A125YX00
313322,S8ERF0
313330,S8G2W1
313340,S8GC43
313350,A0A125YN87
313360,A0A125YQ74
313370,A0A125YQX7
313380,A0A125YKB4
313385,A0A125YNL4
313390,S8EXW9
313400,A0A125YKK9
313410,S8ERE3
313418,S8G2V6
313422,S8GC34
313430,S8EXW7
313440,A0A125YI56
313445,S8ERE1
313450,A0A125YFX4
313460,A0A125YSA0
313470,S8EXW5
313475,S8EU67
313480,S8ERD7
313495,S8G2U8
313520,A0A125YJZ3
313530,A0A125YSS4
313540,S8G2U6
313550,S8ERD4
313560,A0A125YHF9
313570,S8EXV8
313580,S8EU59
313590,S8ERD1
313600,S8G2U2
313630,S8GC16
313640,A0A125YXY5
313650,A0A125YMA2
313660,S8ERC6
313665,S8G2T9
313670,A0A125YFF4
313677,S8EU49
313680,A0A125YG98
313690,A0A125YTJ5
313700,S8GC10
313710,S8EXV1
313725,S8EU44
313740,A0A125YNL5
313750,S8G2T3
313760,S8GC06
313770,S8EU38
313775,S8EXU9
313780,A0A125YIG0
313790,S8G2T0
313810,A0A125YNW1
313820,S8EXU6
313830,A0A125YYP7
313840,S8ERB3
313848,S8G2S8
313852,S8GBZ9
313860,A0A125YUX3
313870,A0A125YSR4
313880,A0A125YG64
313900,S8GBZ5
313910,S8EXT8
313930,S8EU26
313940,A0A125YSK1
313950,S8G2S1
313960,S8GBY9
313970,S8EXT4
313980,A0A125YNS7
313990,S8ERA3
314000,S8G2R7
314020,S8GBY5
314030,A0A125YV23
314042,A0A125YX38
314055,S8G2R4
314070,A0A125YWT0
314080,A0A125YNQ9
314090,A0A125YJH5
314100,A0A125YVV0
314110,S8G2R1
314220,S8EXS5
314240,S8GBY0
314250,A0A125YYM5
314260,A0A125YJB2
314265,S8G2Q6
314270,S8EXS1
314280,A0A125YH74
314295,S8ER88
314320,S8GBX5
314330,S8EXR7
314340,S8ETZ9
314350,A0A125YTB2
314370,S8EXR3
314390,S8ETZ7
314400,A0A125YX31
314410,S8G2P7
314415,S8GBX0
314418,A0A125YX13
314422,S8EXR1
314430,A0A125YZF0
314440,S8GBW8
314450,A0A125YUX8
314460,S8ETZ1
314470,A0A125YXE1
314480,S8ER74
314482,S8G2P1
314485,S8GBW6
314490,A0A125YSV1
314500,A0A125YTZ4
314515,S8G2N6
314530,S8GBW1
314540,A0A125YH10
314550,S8ETY5
314560,S8ER66
314570,S8G2N5
314650,S8FYY9
314660,S8G853
314670,A0A125YZJ5
314700,S8G2N0
314710,S8GBV4
314715,S8EXN5
314720,A0A125YYL8
314730,S8ER60
314740,S8G2M6
314750,A0A125YLK2
314780,A0A125YV37
314790,A0A125YU70
314810,A0A125YUF7
314820,A0A125YU38
314830,A0A125YHT5
314840,A0A125YHG8
314850,S8GBT0
314860,A0A125YN08
314875,S8ETU3
314885,S8EQT5
314890,S8G2J2
314900,A0A125YHD3
314910,A0A125YKT9
314920,S8ETU0
314955,S8EQT2
314970,S8G2I6
315080,S8GBS0
315090,A0A125YXJ6
315100,S8ETT6
315110,A0A125YT66
315120,S8G2I0
315130,A0A125YJ76
315140,A0A125YYT5
315150,A0A125YXR9
315160,A0A125YS78
315170,S8ETS8
315190,S8EQS3
315210,S8G2G8
315220,A0A125YXB1
315230,A0A125YFE5
315240,A0A125YGQ5
315250,S8EQR9
315260,A0A125YPR3
315270,A0A125YNA3
315280,S8EXC8
315290,S8ETR9
315300,A0A125YSW6
315310,S8G2F3
315320,A0A125YJA5
315330,A0A125YI91
315340,S8ETR5
315345,S8EQQ9
315350,S8G2E6
315360,A0A125YSY0
315370,S8EXB7
315380,S8ETR2
315390,A0A125YSE1
315400,A0A125YXW6
315410,S8EXB4
315420,S8GBN6
315440,S8ETQ7
315450,A0A125YPI7
315460,S8G2D3
315470,S8EXA9
315480,S8ETQ3
315490,A0A125YX58
315495,S8EQP0
315500,A0A125YV42
315510,A0A125YVR2
315520,A0A125YWB6
315530,S8EQN5
315540,S8G2C3
315550,A0A125YSW8
315560,S8EXA2
315570,A0A125YI75
315580,A0A125YXV5
315590,S8G2B7
315600,S8GBL9
315610,A0A125YNL3
315620,A0A125YL36
315630,A0A125YGB0
315640,S8G2B0
315660,S8GBL5
315670,S8EX93
315680,A0A125YGT9
315690,A0A125YK84
315700,A0A125YLC1
315705,S8GBK9
315710,A0A125YXM6
315715,S8ETN3
315720,S8EQM1
315730,S8G298
315740,A0A125YLL5
315750,S8EX86
315760,A0A125YUE1
315770,S8EQL7
315780,A0A125YT29
315810,S8ETM8
315820,S8EQL4
315855,S8GBJ3
315860,S8ETM4
315885,S8EQK9
315900,S8G281
315910,S8GBI7
315920,A0A125YW99
315930,A0A125YV30
315940,S8EQK5
315950,S8G276
315958,S8GBI2
315962,S8EX70
315970,A0A125YQL0
315980,S8EQK2
316090,A0A125YRS6
316100,S8GBH5
316110,S8EX65
316120,S8ETL4
316130,S8EQJ0
316140,A0A125YU08
316150,S8GBH1
316180,S8EX61
316190,A0A125YVC4
316200,A0A125YTG3
316210,A0A125YS38
316220,A0A125YUX9
316230,S8EX57
316235,S8ETK9
316240,A0A125YKJ2
316250,A0A125YR48
316255,S8GBG4
316260,S8EX55
316270,A0A125YTJ7
316280,S8G252
316290,A0A125YPP6
316300,A0A125YWZ6
316310,A0A125YQP0
316320,S8ETK1
316330,A0A125YNW0
316340,A0A125YHU0
316350,A0A125YJ32
316360,A0A125YPM5
316370,A0A125YL68
316400,A0A125YQG0
316410,S8EX42
316420,A0A125YPR1
316430,S8EQG6
316450,A0A125YQD1
316470,S8GBE7
316480,A0A125YTN8
316490,A0A125YY30
316510,A0A125YIG9
316520,A0A125YVI1
316530,A0A125YNG5
316540,A0A125YUT6
316550,A0A125YGU1
316560,A0A125YI51
316570,S8G224
316580,A0A125YPR6
316600,A0A125YXH0
316610,S8ETI0
316620,A0A125YU43
316635,S8G220
316650,A0A125YR17
316660,A0A125YRJ1
316670,A0A125YQ58
316680,A0A125YFT7
316690,A0A125YKL0
316700,S8GBC8
316710,A0A125YSF0
316730,S8ETH3
316750,S8EQE7
316760,S8G210
316770,S8GBC3
316780,S8EX15
316890,A0A125YKA4
316900,S8EQE2
317705,A0A125YGH9
317720,A0A125YUR1
317820,A0A125YGJ6
317830,A0A125YLF6
318120,A0A125YN92
318130,S8F9F3
318140,A0A125YQG8
318150,S8GS64
318160,A0A125YLG8
318170,A0A125YXH8
318180,A0A125YWK1
318190,A0A125YR40
318210,S8GS68
318220,A0A125YJD6
318230,A0A125YVB9
318240,S8F9G2
318260,S8FCN0
318275,A0A125YIR1
318290,A0A125YUZ4
318300,A0A125YIX4
318310,S8F9G6
318320,A0A125YS39
318330,S8GS75
318340,A0A125YYG6
318350,A0A125YS08
318360,S8F9H2
318370,S8FCN9
318380,A0A125YT08
318390,A0A125YN06
318400,S8F6I9
318410,A0A125YLR8
318420,A0A125YN27
318430,A0A125YSM5
318440,A0A125YMN8
318450,A0A125YME9
318460,S8F9H9
318470,S8FCP8
318480,A0A125YPC6
318490,A0A125YG86
318500,A0A125YSG5
318510,A0A125YPA6
318525,S8FCQ3
318540,A0A125YWA8
318550,A0A125YHB1
318560,A0A125YPJ8
318570,A0A125YKM5
318580,S8GS96
318590,A0A125YN15
318600,A0A125YRS5
318610,A0A125YJZ2
318620,A0A125YSP2
318632,A0A125YPL9
318640,S8GHY3
318650,A0A125YRH2
318660,S8F9J5
318675,A0A125YK27
318690,S8GSA5
318700,A0A125YK97
318710,A0A125YVQ4
318720,S8F9J8
318730,A0A125YMZ8
318750,A0A125YRB4
318760,A0A125YHP8
318770,A0A125YZ48
318880,S8EMW1
319090,S8GSB3
319300,S8GHZ6
319320,A0A125YHF6
319340,A0A125YGF7
319350,A0A125YRK8
319360,A0A125YQN2
319370,A0A125YK58
319380,S8FCT9
319390,S8GSC3
319500,A0A125YUS0
319510,A0A125YM63
319520,S8F9M1
319530,S8FCU4
319540,S8GSC8
319550,A0A125YZ71
319560,A0A125YUG9
319570,A0A125YRU9
319580,A0A125YWU1
319590,A0A125YS76
319600,A0A125YWW9
319610,S8F6P9
319620,A0A125YV75
319630,A0A125YFL1
319640,S8GSD7
319650,A0A125YRQ6
319658,A0A125YPA7
319662,A0A125YKU3
319670,A0A125YWY0
319680,A0A125YV17
319690,A0A125YHF3
319695,A0A125YSY1
319700,A0A125YKS2
319710,S8FCV8
319720,A0A125YJJ3
319730,A0A125YRU5
319740,S8F6R5
319850,A0A125YLN8
319860,A0A125YJT4
319870,A0A125YWR5
319880,A0A125YLP6
319890,A0A125YK42
319900,S8F9P9
319910,A0A125YL41
319920,A0A125YJJ9
319930,S8GI39
319935,A0A125YQ06
319940,A0A125YMR7
319950,A0A125YJB4
319960,A0A125YWG8
319970,A0A125YIH0
320000,S8GSG4
320005,A0A125YU18
320010,A0A125YMQ2
320015,A0A125YTB1
320020,A0A125YJT1
320030,A0A125YRH1
320040,A0A125YV28
320050,A0A125YYH8
320060,S8F9S3
320070,A0A125YVC9
320080,A0A125YV73
320090,A0A125YRY5
320100,A0A125YP27
320105,A0A125YPT1
320110,A0A125YZR9
320120,A0A125YWX3
320130,A0A125YKC0
320135,A0A125YY73
320140,A0A125YU99
320150,S8FCZ3
320160,S8GSI0
320170,A0A125YHU9
320180,A0A125YV22
320190,A0A125YJX5
320200,A0A125YIR6
320210,A0A125YIX7
320220,A0A125YZC1
320230,A0A125YQ29
320240,A0A125YQY0
320250,A0A125YKG4
320260,A0A125YGR8
320270,A0A125YQK6
320280,A0A125YQQ4
320290,A0A125YI88
320300,A0A125YUI6
320410,A0A125YW73
320430,A0A125YY09
320440,S8F6W2
320450,A0A125YFE6
320460,S8FD11
320470,A0A125YZM2
320480,A0A125YTY7
320490,A0A125YX08
320500,S8FD16
320515,A0A125YJI7
320525,A0A125YND2
320530,S8F6W9
320540,A0A125YWQ7
320550,A0A125YGJ0
320560,A0A125YKF1
320570,A0A125YXC9
320580,A0A125YPD8
320588,S8F9X9
320592,S8FD25
320600,S8GSM3
320610,A0A125YU25
320620,A0A125YTJ8
320630,A0A125YIW4
320640,S8FD30
320650,S8GSM8
320660,A0A125YST3
320670,A0A125YWI2
320680,A0A125YLL0
320690,A0A125YXF8
320700,S8GSN6
320710,A0A125YI70
320715,A0A125YZQ7
320720,A0A125YJ18
320730,A0A125YQB9
320740,A0A125YW85
320750,A0A125YMZ4
320760,A0A125YND7
320770,A0A125YYQ6
320780,A0A125YMD2
321170,A0A125YLY6
321290,A0A125YI37
321300,S8GK31
321310,S8F8I0
321340,S8FBJ7
321360,A0A125YFB4
321370,S8GUF9
321390,S8GK37
321400,S8FBK0
321410,S8F8I5
321420,S8FEK9
321430,S8GUG4
321440,S8GK42
321450,S8FBK3
321460,A0A125YFN5
321470,S8FEL6
321480,S8GUG9
321490,A0A125YND1
321500,S8FBK6
321520,A0A125YQ87
321530,A0A125YST9
321540,S8GK53
321550,S8F8K2
321560,S8FEM9
321570,A0A125YY88
321580,S8GUI2
321590,S8GK59
321600,S8F8K7
321610,S8FBL2
321620,A0A125YT62
321630,S8GUI8
321640,A0A125YJG8
321650,S8F8L2
321660,S8FBL6
321680,S8FEP1
321685,S8GK74
321690,S8GUJ4
321700,S8F8L7
321710,S8FBM1
321800,S8FZ90
321900,S8G8F3
322000,S8EQP6
322010,S8EU86
322020,S8G8E4
322030,S8FZ84
322100,S8EMV3
322110,S8EQP2
322120,S8EU81
322130,S8G8E4
322200,S8G8E1
322210,S8FZ75
322300,S8EMV0
322400,S8FZ72
322500,A0A125YWY2
322600,S8EU72
322700,S8EU68
322800,S8EMS5
322900,S8G8B1
323000,S8EMU0
323010,S8EQL8
323020,S8EU64
323100,S8G8C4
323110,S8FZ59
323200,S8EU58
323300,S8G8B9
323310,S8FZ55
323320,A0A125YZC8
323330,S8EQL5
323400,S8EU52
323500,S8FZ51
323600,S8F957
323700,S8F957
323800,S8F957
323900,S8EQK4
324000,S8EMR3
324100,S8FZ38
324200,S8G8A1
324300,S8EU32
324400,S8EQJ9
324500,S8EMR0
324600,S8FZ33
324700,S8G897
324800,S8EU28
324900,S8EQJ6
325000,S8EMQ6
325100,S8FZ30
325200,S8G893
325300,S8EU23
325400,S8EQJ3
325500,S8EMQ1
325600,S8FZ25
325700,S8G890
325800,S8EU18
325900,S8EQI8
326000,S8EMP9
326100,S8FZ20
326200,S8G886
326300,S8EU07
326400,S8EQI4
326500,S8EMP4
326600,S8FZ16
326700,S8G882
326800,S8EU04
326900,S8EQI1
327000,S8EMP0
327100,S8FZ12
327200,S8G877
327300,S8EU01
327400,S8EQH6
327500,S8EMN6
327600,S8ETZ8
327700,S8EQH1
327800,S8EMM3
327900,S8FZ03
328000,S8G868
328100,S8ETZ3
328200,S8EQG7
328300,S8EMM0
328400,S8FYZ9
328500,S8G864
328600,S8ETY9
328700,S8EQG4
328800,S8FYZ5
328900,S8G861
329000,S8FYZ2
329100,S8G858
329200,S8ETX9
329300,S8EQF8
329400,S8EMK8
329500,S8ETX5
329600,A0A125YH69
329620,S8EQK7
329700,S8FZ41
329710,S8EMS1
329800,S8EU35
330000,S8EQL3
355200,S8EQE6
500004,S8GIF1
500007,S8EX82
500009,S8EX78
500012,A0A125YU46
500013,S8EWM7
500015,S8EUP9
500022,A0A125YWH8
500025,S8FAE5
500030,S8GKE0
500032,S8EUY1
500034,A0A125YJM1
500036,S8EU20
500039,S8GPG6
500040,S8ETI1
500042,S8ESS3
500043,A0A125YJM1
500044,S8F3Y4
500045,A0A125YP32
500046,S8G3T3
500047,A0A125YW07
500053,S8GMU2
500054,S8GF01
500055,A0A125YHH2
500057,A0A125YKI0
500058,S8F985
500061,S8GJR8
500062,S8GG70
500072,S8F1G6
500074,S8F7L1
500076,S8F7S8
500079,S8EQH0
500080,A0A125YND8
500082,S8F369
500083,S8GC19
500085,S8GF96
500086,S8EYM2
500087,A0A125YKN4
500098,S8F8N4
500099,S8EX05
500101,S8F2U9
500107,S8F3E3
500108,S8F7Q9
500109,S8F601
500113,S8F072
500116,S8GJT1
500117,A0A125YHW7
500120,A0A125YZB0
500124,S8ESM4
500125,S8EQU2
500127,S8EPD7
500128,A0A125YVT4
500130,S8EUP9
500132,A0A125YUM9
500134,S8F542
500135,S8GC31
500142,S8G9P5
500143,S8GAK4
500144,S8F749
500146,S8F2M0
500148,S8F946
500153,S8F7Q9
500156,A0A125YUI9
500160,A0A125YZB0
500163,S8F7H4
500168,A0A125YN44
500169,S8F8G7
500174,S8ESC9
500177,A0A125YQP7
500179,S8F6T8
500181,S8G8F8
500182,S8G708
500183,S8F2M0
500185,S8GEH7
500189,S8F4M4
500192,S8GRL9
500193,S8GIF1
500200,S8F519
500202,S8F542
500204,S8F265
500206,S8F8E1
500210,A0A125YVR4
500216,S8F7L1
500220,S8F963
500221,S8FZB9
500222,A0A125YTD4
500223,S8GIE6
500224,S8F400
500226,A0A125YZC4
500227,S8GJJ1
500228,S8FZB9
500230,S8GU94
500232,A0A125YRZ3
500237,S8G990
500241,A0A125YFC8
500245,S8EUQ3
500246,S8GKV2
500254,S8F3B5
500256,A0A125YKM2
500258,S8F0P0
500260,S8F9J3
500261,S8F4R6
500263,S8G9R6
500264,S8G8N3
500267,S8GDG0
500270,S8ER20
500271,A0A125YGT1
500272,S8F838
500273,A0A125YK07
500283,A0A125YNV1
500284,S8F3Y2
500287,S8F559
500290,A0A125YHK2
500291,A0A125YH94
500295,A0A125YHI2
500296,A0A125YR99
500300,S8EU20
500301,S8F601
500302,S8F7E9
500303,S8EWJ0
500306,S8F7Y2
500307,S8F0R9
500308,A0A125YRF4
500309,S8G2Q0
500310,S8F3G1
500314,S8G6N7
500322,S8G4P4
500325,S8F809
500327,S8G7X1
500330,A0A125YRR7
500333,S8F3P9
500335,A0A125YQ94
500339,S8GQU1
500340,A0A125YS94
500341,A0A125YJC9
500342,S8GK07
500344,S8EW54
500345,S8FBY8
500355,S8FEZ5
500358,S8F8C1
500361,S8GM75
500363,S8EZ71
500364,S8F8N4
500365,A0A125YGU6
500366,A0A125YT04
500373,S8F3C3
500374,A0A125YX56
500375,S8EQL5
500377,S8EVZ5
500380,A0A125YXM4
500383,S8G317
500384,S8FA98
500385,A0A125YID6
500389,S8F6J4
500391,S8FBG0
500392,S8GPU9
500393,S8EV59
500394,S8EW54
500398,B6KLP1
500400,A0A125YLQ3
500401,S8ES21
500404,S8G989
500408,A0A125YLW6
500411,S8EWW5
500416,A0A125YSQ9
500418,S8GBR7
500421,S8EWT3
500422,S8GBB7
500423,A0A125YWY9
500424,S8FAM6
500429,S8F4D2
500435,S8GMU2
500438,S8F378
500439,S8F180
